media_id,url,name,pub_country,pub_state,language,about_country,media_type,public_notes,editor_notes,stories_per_day,first_story
"68275","http://www.fee.org/#spider","fee.org","","","","","","","","0.0","2016-10-17"
"89978","http://fellowshipoftheminds.com/#spider","fellowshipoftheminds.com","","","en","United States","","","","0.0","2014-05-05"
"1370165","http://femifanikayode.org/","femifanikayode.org","","","","","","","","0.0","2016-11-21"
"309687","http://fenixx.org/","fenixx.org","","","","","","","","0.0","2016-06-20"
"91359","http://ffcoalition.com/#spider","ffcoalition.com","","","","","","","","0.0","2011-05-30"
"71108","http://www.fiercewireless.com/#spider","fiercewireless.com","","","","","","","","0.01","2014-01-06"
"461829","http://fifthdomain.com/","fifthdomain.com","","","","","","","","0.0","2017-10-16"
"931394","http://fight4freespeech.com/","fight4freespeech.com","","","","","","","","0.0","2018-10-22"
"1384869","http://fightdogmeat.com/","fightdogmeat.com","","","","","","","","0.0","2016-02-01"
"1089622","http://fighterjetsworld.com/","fighterjetsworld.com","","","","","","","","0.0","2018-01-15"
"1305604","http://fightforamerica.live/","fightforamerica.live","","","","","","","","0.0","2019-06-10"
"563108","http://fighting15th.com/","fighting15th.com","","","","","","","","0.0","2017-04-03"
"207137","http://fightthenewdrug.org/","fightthenewdrug.org","","","","","","","","0.0","2016-07-04"
"96921","http://file.wikileaks.org/#spider","file.wikileaks.org","","","","","","","","0.0","2018-11-05"
"24755","http://finance.townhall.com","finance.townhall.com","","","","","","","","0.01","2011-07-04"
"369781","http://financialissues.org/","financialissues.org","","","","","","","","0.0","2012-08-13"
"306091","http://firearmspolicy.org/","firearmspolicy.org","","","","","","","","0.0","2016-08-22"
"313783","http://firehero.org/","firehero.org","","","","","","","","0.0","2014-04-14"
"290202","http://firstdallas.org/","firstdallas.org","","","","","","","","0.0","2016-07-11"
"753223","http://firstinfreedomdaily.com/","firstinfreedomdaily.com","","","","","","","","0.01","2018-03-19"
"387179","http://firstliberty.org/","firstliberty.org","","","","","","","","0.01","2012-10-15"
"71286","http://www.firstthings.com/#spider","firstthings.com","","","","","","","","0.0","2012-01-02"
"178665","http://fixthisnation.com/","fixthisnation.com","","","en","United States","","","","0.0","2016-11-28"
"878287","http://flagandcross.com/","flagandcross.com","","","","","","","","0.0","2018-07-30"
"27489","http://www.flashreport.org","FlashReport - Presented by Jon Fleischman","USA","US-CA","en","United States","digital_native","","","0.32","2012-09-10"
"1343778","http://flashtrafficblog.allisrael.com/","flashtrafficblog.allisrael.com","","","","","","","","0.0","2011-10-10"
"25198","http://www.flgov.com","flgov.com","","","","","","","","0.1","2016-02-01"
"204542","http://flickeringmyth.com/","flickeringmyth.com","","","","","","","","0.0","2011-09-19"
"88243","https://www.flightstats.com/#spider","flightstats.com","","","","","","","","0.0","2014-06-23"
"198","http://www.floppingaces.net","Flopping Aces  ","","","en","United States","","","","0.81","2011-01-03"
"295034","http://florida.gop/","florida.gop","","","","","","","","0.0","2015-07-20"
"302842","http://floridagators.com/","floridagators.com","","","","","","","","0.0","2014-02-03"
"367675","http://fmshooter.com/","fmshooter.com","","","","","","","","0.0","2015-07-13"
"85798","http://www.focusonthefamily.com/#spider","focusonthefamily.com","","","","","","","","1.32","2014-06-09"
"135823","https://focusonthefamily.webconnex.com/","focusonthefamily.webconnex.com","","","","","","","","0.01","2013-02-11"
"73553","http://foia.state.gov/#spider","foia.state.gov","","","en","Nara-ken","","","","0.01","2011-01-03"
"857504","http://foldsofhonor.org/","foldsofhonor.org","","","","","","","","0.0","2017-06-12"
"350197","http://foodingredientsfirst.com/","foodingredientsfirst.com","","","","","","","","0.01","2018-04-02"
"672650","http://fop7blog.org/","fop7blog.org","","","","","","","","0.0","2017-04-17"
"282344","http://forbiddenknowledgetv.net/","forbiddenknowledgetv.net","","","","","","","","0.08","2016-03-21"
"315469","http://forbloggingoutloud.com/","forbloggingoutloud.com","","","","","","","","0.0","2015-10-05"
"766347","http://forbritain.uk/","forbritain.uk","","","","","","","","0.0","2018-09-17"
"23131","http://www.ford.com","ford.com","","","","","","","","0.01","2015-01-05"
"94571","http://foreignassistance.gov/#spider","foreignassistance.gov","","","","","","","","0.0","2015-08-10"
"206523","http://forensicmag.com/","forensicmag.com","","","","","","","","0.0","2011-02-28"
"326605","http://formiche.net/","formiche.net","ITA","","it","United States","","","","26.24","2017-12-11"
"720960","http://fortheloveoffreedom.net/","fortheloveoffreedom.net","","","","","","","","0.0","2018-03-19"
"1310560","http://fortherightnews.com/","fortherightnews.com","","","","","","","","0.0","2019-03-18"
"1251979","http://forum.politz.com.br/","forum.politz.com.br","","","","","","","","0.0","2018-11-26"
"1219843","http://foundingfathersdaily.com/","foundingfathersdaily.com","","","","","","","","0.0","2018-11-26"
"1092","http://www.foxnews.com/","Fox News","USA","US-NY","en","United States","video_broadcast","","","170.33","2013-06-17"
"126371","http://fox10phoenix.com/","fox10phoenix.com","USA","US-AZ","en","United States","video_broadcast","","","1.02","2017-01-16"
"26211","http://www.fox10tv.com","fox10tv.com","USA","US-AL","en","United States","video_broadcast","","","0.41","2018-05-07"
"72550","http://www.fox11online.com/#spider","fox11online.com","USA","US-WI","en","United States","video_broadcast","","","0.09","2015-06-29"
"567646","http://fox28spokane.com/","fox28spokane.com","","","","","","","","0.01","2017-09-18"
"269117","http://fox2detroit.com/","fox2detroit.com","","","en","United States","","","","1.11","2014-06-09"
"277890","http://fox35orlando.com/","fox35orlando.com","","","","","","","","1.37","2019-09-09"
"267120","http://fox46charlotte.com/","fox46charlotte.com","USA","US-NC","en","United States","video_broadcast","","","43.8","2018-09-17"
"210457","http://fox4news.com/","fox4news.com","USA","US-TX","en","United States","video_broadcast","","","3.38","2017-12-04"
"89515","http://fox59.com/#spider","fox59.com","USA","US-IN","en","United States","video_broadcast","","","24.79","2017-12-04"
"269158","http://fox5ny.com/","fox5ny.com","","","","","","","","1.34","2019-09-09"
"29290","http://fox5sandiego.com#spider","fox5sandiego.com","USA","US-CA","en","United States","video_broadcast","","","23.66","2013-06-03"
"280561","http://fox7austin.com/","fox7austin.com","USA","US-TX","en","United States","video_broadcast","","","1.21","2012-04-30"
"277903","http://fox9.com/","fox9.com","","","","","","","","1.63","2019-08-12"
"88840","http://www.foxsanantonio.com/#spider","foxsanantonio.com","USA","US-TX","en","United States","video_broadcast","","","0.31","2018-09-24"
"566944","http://foxync.com/","foxync.com","","","","","","","","0.09","2013-07-08"
"1318264","http://fr.theepochtimes.com/","fr.theepochtimes.com","","","","","","","","0.01","2019-12-02"
"568963","http://frankreport.com/","frankreport.com","","","","","","","","0.0","2015-11-30"
"126180","http://fraserinstitute.org/","fraserinstitute.org","","","en","Canada","","","","1.56","2019-07-22"
"1229274","http://fraudscrookscriminals.com/","fraudscrookscriminals.com","","","","","","","","0.01","2018-12-31"
"189549","http://frbservices.org/","frbservices.org","","","","","","","","0.0","2020-05-04"
"69217","http://www.frbsf.org/#spider","frbsf.org","","","","","","","","0.0","2013-06-10"
"30087","http://www.frc.org#spider","frc.org","","","","","","","","0.04","2014-06-30"
"898607","http://frc.quorum.us/","frc.quorum.us","","","","","","","","0.0","2017-09-25"
"33013","http://www.frcaction.org#spider","frcaction.org","","","","","","","","0.0","2015-09-21"
"91561","http://www.frcblog.com/#spider","frcblog.com","","","","","","","","0.01","2011-10-24"
"1424837","http://fred4house.com/","fred4house.com","","","","","","","","0.0","2020-04-06"
"1303770","http://fredkellerforcongress.com/","fredkellerforcongress.com","","","","","","","","0.0","2019-04-29"
"25649","http://freebeacon.com","Free Beacon","","","en","United States","","","","8.0","2012-04-30"
"304","http://www.freerepublic.com/tag/*/index","Free Republic","","","en","United States","","","","247.16","2012-09-10"
"970144","http://free-speechfront.blogspot.com/","free-speechfront.blogspot.com","","","","","","","","0.0","2018-10-29"
"1314074","http://free-speechfront.info/","free-speechfront.info","","","","","","","","0.0","2018-12-17"
"373590","http://freeclintlorance.com/","freeclintlorance.com","","","","","","","","0.0","2016-11-28"
"121691","http://freecriticalthinking.org/","freecriticalthinking.org","","","","","","","","0.0","2014-08-25"
"315252","http://freedomfoundation.com/","freedomfoundation.com","","","","","","","","0.0","2014-09-08"
"1341181","http://freedomfy.com/","freedomfy.com","","","","","","","","0.0","2019-12-09"
"92598","http://freedominthe50states.org/#spider","freedominthe50states.org","","","","","","","","0.0","2013-03-25"
"969379","http://freedomnewsreport.com/","freedomnewsreport.com","","","","","","","","0.0","2018-07-23"
"29362","http://freedomoutpost.com#spider","freedomoutpost.com","","","en","United States","","","","0.0","2015-06-22"
"180591","https://freedompartners.org/","freedompartners.org","","","","","","","","0.0","2016-01-11"
"485540","http://freedomproject.com/","freedomproject.com","","","","","","","","0.0","2018-02-19"
"67513","http://www.freedomwatchusa.org/#spider","freedomwatchusa.org","","","","","","","","0.0","2013-06-10"
"1229863","http://freedomwire.com/","freedomwire.com","","","","","","","","0.1","2019-02-04"
"589578","http://freefunder.com/","freefunder.com","","","","","","","","0.0","2017-10-09"
"465440","http://freerangereport.com/","freerangereport.com","","","","","","","","0.0","2016-11-21"
"1218912","http://freespeech-time.com/","freespeech-time.com","","","","","","","","0.0","2017-11-06"
"350300","http://friendsofmanufacturing.com/","friendsofmanufacturing.com","","","","","","","","0.0","2016-12-05"
"157689","http://friendsofscience.org/","friendsofscience.org","","","","","","","","0.04","2014-01-27"
"46824","http://www.fromthetrenchesworldreport.com/#spider","fromthetrenchesworldreport.com","","","","","","","","0.09","2011-01-31"
"25527","http://frontpagemag.com","FrontPage","","","en","United States","","","","0.26","2012-04-30"
"86977","http://www.fsa.usda.gov/#spider","fsa.usda.gov","","","","","","","","0.0","2013-06-17"
"1443300","http://ftc.co/","ftc.co","","","","","","","","0.01","2020-03-09"
"491693","http://fulcrumnews.com/","fulcrumnews.com","","","","","","","","0.01","2017-02-27"
"754975","http://full30.com/","full30.com","","","","","","","","0.0","2016-10-24"
"279398","http://fullmeasure.news/","fullmeasure.news","","","","","","","","0.0","2016-06-13"
"25735","http://fumento.com","fumento.com","","","","","","","","0.0","2012-05-21"
"286528","http://fundedjustice.com/","fundedjustice.com","","","","","","","","0.0","2015-07-20"
"901257","http://fundthewall.com/","fundthewall.com","","","","","","","","0.0","2017-10-09"
"1093101","http://funny.directpath.club/","funny.directpath.club","","","","","","","","0.0","2018-09-10"
"491670","http://fuqrafiles.com/","fuqrafiles.com","","","","","","","","0.0","2016-12-12"
"303890","http://futurefemaleleader.com/","futurefemaleleader.com","","","","","","","","0.0","2016-01-18"
"557156","http://fwact.org/","fwact.org","","","","","","","","0.0","2017-09-18"
"552039","http://gab.com/","gab.com","","","","","","","","0.01","2019-05-27"
"592767","http://gaetz.house.gov/","gaetz.house.gov","","","","","","","","0.0","2012-12-03"
"93819","http://www.gainesvilletimes.com/#spider","gainesvilletimes.com","USA","US-GA","en","United States","print_native","","","7.8","2017-12-04"
"1310781","http://galaxynewsexpress.com/","galaxynewsexpress.com","","","","","","","","0.0","2019-04-22"
"173037","http://galvnews.com/","galvnews.com","USA","US-TX","en","United States","print_native","","","0.13","2017-04-17"
"302631","http://gamingtoday.com/","gamingtoday.com","","","","","","","","0.0","2015-03-30"
"118759","http://garyfouse.blogspot.com/","garyfouse.blogspot.com","","","","","","","","0.0","2011-05-02"
"1272128","http://garygindler.com/","garygindler.com","","","","","","","","0.0","2017-08-07"
"562254","http://garysinisefoundation.org/","garysinisefoundation.org","","","","","","","","0.0","2013-02-04"
"128558","http://gatech.edu/","gatech.edu","","","","","","","","0.0","2011-01-24"
"119797","http://gatesofvienna.net/","gatesofvienna.net","","","","","","","","3.18","2014-06-23"
"26117","http://www.gatestoneinstitute.org","gatestoneinstitute.org","","","en","none","","","","1.57","2013-06-24"
"25444","http://www.thegatewaypundit.com","GatewayPundit","","","en","United States","","","","30.29","2013-06-10"
"92418","http://www.gatorcountry.com/#spider","gatorcountry.com","","","","","","","","0.0","2017-10-09"
"260248","http://gazette-news.co.uk/","gazette-news.co.uk","GBR","GB-ESS","en","United Kingdom of Great Britain and Northern Ireland","digital_native","","","31.76","2018-05-14"
"78756","http://www.gazette.com/#spider","gazette.com","USA","US-CO","en","United States","print_native","","","1.09","2016-10-10"
"30149","http://gbi.georgia.gov#spider","gbi.georgia.gov","","","","","","","","0.0","2014-09-15"
"895424","http://gc.com/","gc.com","","","","","","","","0.0","2018-09-17"
"244251","http://gcaptain.com/","gcaptain.com","","","","","","","","0.01","2012-12-03"
"20104","http://gcn.com","gcn.com","","","","","","","","0.01","2011-01-03"
"115190","http://gcu.edu/","gcu.edu","","","","","","","","0.01","2013-02-04"
"1015822","http://gearfire.com/","gearfire.com","","","","","","","","0.0","2018-11-12"
"109689","http://geenstijl.nl/","geenstijl.nl","","","","","","","","0.0","2020-01-20"
"685974","http://gellerreport.com/","gellerreport.com","","","","","","","","7.67","2017-01-30"
"707747","http://gematrix.org/","gematrix.org","","","","","","","","0.0","2018-02-19"
"1218687","http://genebrownusa.com/","genebrownusa.com","","","","","","","","0.0","2018-12-03"
"1304163","http://genesiustimes.com/","genesiustimes.com","","","","","","","","0.03","2018-10-01"
